Well Serial Num,Operator Name,Operator ID,Field ID,Field Name,Well Name,Well Num,Well Status Code,Well Status Code Description,Classification,Well Class Type Code,Well Class Type Code Description,API Num,Effective Date,Permit Date,Spud Date,Well Status Date,Section,Township,Range,Meridian,Parish Code,Parish Name,District Code,District Name,Ground Elevation,Latitude,Longitude,Product Type Code,Product Type Code Description,USDW Value,Area USDW Value,Source Area USDW Value,Measured Depth,Area Code,State Lease Num,Original Proposed Sand,Original Proposed Measured Depth,Original Proposed True Vertical Depth,Expiration Date
251452,DIVERSIFIED PRODUCTION LLC,D8486,1464,BETHANY LONGSTREET,CV RA SU55;SHAW 30&31-13-15HC,002-ALT,10,ACTIVE - PRODUCING,,,,17031267390000,18-MAY-2021,03-DEC-2018,14-DEC-2018,16-APR-2019,030,13N,15W,W,16,DE SOTO,6,SHREVEPORT,297,32.0836460391128,-93.9490973803466,20,GAS,,0,,17164,(1) - ONSHORE,,NON UNITIZED COTTON VALLEY A,19500,11000,31-MAY-2019
250785,DIVERSIFIED PRODUCTION LLC,D8486,2000,"BRYCELAND, WEST",HOSS B SUI;W H TEASLEY JR,001-ALT,10,ACTIVE - PRODUCING,,,,17013221640000,01-AUG-2021,05-FEB-2018,18-JUN-2018,21-AUG-2018,020,17N,06W,W,07,BIENVILLE,6,SHREVEPORT,358,32.4454204921803,-93.0070082341305,20,GAS,,0,,9990,(1) - ONSHORE,,HOSS B,10300,,04-FEB-2019
250842,DIVERSIFIED PRODUCTION LLC,D8486,2000,"BRYCELAND, WEST",HOSS B SUU;BREAZEALE ETAL,001-ALT,10,ACTIVE - PRODUCING,,,,17013221650000,01-AUG-2021,06-MAR-2018,10-JUL-2018,12-DEC-2018,026,17N,07W,W,07,BIENVILLE,6,SHREVEPORT,291.88,32.4377736939417,-93.0558940402438,20,GAS,,0,,10550,(1) - ONSHORE,,NON-UNITIZED HOSSTON,10800,,05-MAR-2019
251229,DIVERSIFIED PRODUCTION LLC,D8486,2000,"BRYCELAND, WEST",HOSS B SUU;WJ SMITH 26-23 HC,001-ALT,10,ACTIVE - PRODUCING,,,,17013221710000,01-AUG-2021,24-AUG-2018,23-SEP-2018,21-DEC-2018,026,17N,07W,W,07,BIENVILLE,6,SHREVEPORT,278,32.4361071008877,-93.0529181906124,20,GAS,,0,,15453,(1) - ONSHORE,,HOSS B,15496,9496,23-AUG-2019
250798,DIVERSIFIED PRODUCTION LLC,D8486,2680,CHOUDRANT,CV RC SUM;SHELBY 12-13 H,001-ALT,10,ACTIVE - PRODUCING,,,,17061214150000,01-AUG-2021,12-FEB-2018,27-FEB-2018,16-AUG-2018,012,18N,03W,W,31,LINCOLN,6,SHREVEPORT,248.15,32.5679916148453,-92.6284228303592,20,GAS,,0,,18028,(1) - ONSHORE,,COTTON VALLEY,26155,16103,11-FEB-2019
250799,DIVERSIFIED PRODUCTION LLC,D8486,2680,CHOUDRANT,CV RC SUM;SHELBY 12-13 H,002-ALT,10,ACTIVE - PRODUCING,,,,17061214160000,01-AUG-2021,12-FEB-2018,25-FEB-2018,14-AUG-2018,012,18N,03W,W,31,LINCOLN,6,SHREVEPORT,248.23,32.5679916791648,-92.6283579124977,20,GAS,,0,,18503,(1) - ONSHORE,,COTTON VALLEY,26096,16103,11-FEB-2019
251344,DIVERSIFIED PRODUCTION LLC,D8486,2680,CHOUDRANT,CV RA SUL;TOUCHSTONE 13-12 HC,002-ALT,10,ACTIVE - PRODUCING,,,,17061214270000,01-AUG-2021,15-OCT-2018,10-NOV-2018,05-JUN-2019,013,18N,02W,W,31,LINCOLN,6,SHREVEPORT,243.54,32.5425587612146,-92.5270621764749,20,GAS,,0,,19110,(1) - ONSHORE,,CV,20304,11300,14-OCT-2019
251537,DIVERSIFIED PRODUCTION LLC,D8486,4541,HOLLY,CV RA SUW;BRUMMETT 8-5 HC,002-ALT,10,ACTIVE - PRODUCING,,,,17031267590000,18-MAY-2021,24-JAN-2019,23-MAY-2019,11-MAR-2020,008,13N,14W,W,16,DE SOTO,6,SHREVEPORT,339,32.1298148710911,-93.8230583268235,20,GAS,,0,,17979,(1) - ONSHORE,,NON UNITIZED COTTON VALLEY,20000,11500,22-JUL-2019
251538,DIVERSIFIED PRODUCTION LLC,D8486,4541,HOLLY,CV RA SUW;BRUMMETT 8-5 HC,003-ALT,10,ACTIVE - PRODUCING,,,,17031267600000,18-MAY-2021,24-JAN-2019,21-MAY-2019,11-MAR-2020,008,13N,14W,W,16,DE SOTO,6,SHREVEPORT,339,32.1298158769286,-93.8229614203451,20,GAS,,0,,17696,(1) - ONSHORE,,NON UNITIZED UPPER COTTON VALLEY,20000,11500,22-JUL-2019
251674,DIVERSIFIED PRODUCTION LLC,D8486,4541,HOLLY,CV RA SUW;BRUMMETT 8-5 HC,004-ALT,10,ACTIVE - PRODUCING,,,,17031267950000,18-MAY-2021,22-APR-2019,19-MAY-2019,11-MAR-2020,008,13N,14W,W,16,DE SOTO,6,SHREVEPORT,339,32.1298168826924,-93.8228645138645,20,GAS,,0,,17275,(1) - ONSHORE,,NON UNITIZED LOWER COTTON VALLEY,20000,11500,18-OCT-2019
251460,DIVERSIFIED PRODUCTION LLC,D8486,1464,BETHANY LONGSTREET,CV RA SU81;RED OAK TIMBER 6 H,001,33,SHUT-IN PRODUCTIVE -FUTURE UTILITY,,,,17017362470000,01-APR-2026,05-DEC-2018,16-DEC-2018,04-OCT-2025,007,14N,15W,W,09,CADDO,6,SHREVEPORT,362.4,32.2237674989241,-93.9423828890182,20,GAS,,0,,15340,(1) - ONSHORE,,COTTON VALLEY,15348,10157,02-JUN-2019
251076,DOME DE SEL LLC,D4722,8916,THOMPSON BLUFF,NS RB SUA;QUATRE MINERAL LLC,001,33,SHUT-IN PRODUCTIVE -FUTURE UTILITY,,,,17053214990000,01-NOV-2025,15-JUN-2018,16-JUL-2018,01-NOV-2025,026,07S,07W,W,27,JEFFERSON DAVIS,2,LAFAYETTE,11,30.4158230893151,-93.0601145221723,20,GAS,,0,,8532,(1) - ONSHORE,,NODOSARIA BLANPIEDI,9000,,11-DEC-2018
975590,"DOW INFRACO, LLC",D1113,7010,NAPOLEONVILLE,DOW BRINE WELL,026,09,ACTIVE- INJECTION,III,12-B,BRINE SOLUTION MINING,17007880740000,01-NOV-2023,14-FEB-2019,19-APR-2019,30-SEP-2019,45,12S,13E,W,04,ASSUMPTION,2,LAFAYETTE,-6.7,30.0050937821559,-91.1181292371807,00,NO PRODUCT SPECIFIED,,390,AREA VALUE FROM ELOG OF SN 170950 PER MELISSAA 12/21/2019,4650,(1) - ONSHORE,,,,,
975591,"DOW INFRACO, LLC",D1113,7010,NAPOLEONVILLE,DOW BRINE WELL,027,09,ACTIVE- INJECTION,III,12-B,BRINE SOLUTION MINING,17007880750000,01-NOV-2023,14-FEB-2019,06-JUL-2019,12-MAR-2020,045,12S,13E,W,04,ASSUMPTION,2,LAFAYETTE,-1.5,30.0050975951458,-91.1204766745162,00,NO PRODUCT SPECIFIED,,390,AREA VALUE FROM ELOG OF SN 170950 PER MELISSAA 12/21/2017,4650,(1) - ONSHORE,,,,,
975983,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,TREMONT LUMBER COMPANY C SWD,434,02,APPROVAL TO CONSTRUCT INJECTION WELL,II,5,PRODUCED SALT WATER,17059881260000,01-APR-2025,07-DEC-2022,,07-DEC-2022,002,09N,1E,W,30,LASALLE,5,MONROE,0,31.7936829649897,-92.3374557121086,00,NO PRODUCT SPECIFIED,,140,AREA USDW PER SN 37138 PER SRC,,(1) - ONSHORE,,,,,
975984,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,TREMONT LUMBER COMPANY C SWD,432,02,APPROVAL TO CONSTRUCT INJECTION WELL,II,5,PRODUCED SALT WATER,17059881270000,01-APR-2025,08-DEC-2022,,08-DEC-2022,002,09N,01E,W,30,LASALLE,5,MONROE,57.2,31.7926744258484,-92.3421020400768,00,NO PRODUCT SPECIFIED,,190,AREA USDW PER SN 36976 PER SRC,,(1) - ONSHORE,,,,,
975999,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,TREMONT LUMBER COMPANY C SWD,435,02,APPROVAL TO CONSTRUCT INJECTION WELL,II,5,PRODUCED SALT WATER,17059881280000,01-APR-2025,12-JAN-2023,,12-JAN-2023,035,10N,01E,W,30,LASALLE,5,MONROE,62.8,31.7982651223535,-92.3349015745889,00,NO PRODUCT SPECIFIED,,1170,AREA VALUE FROM E-LOG OF SN 215743 PER KAT 1/5/2023,,(1) - ONSHORE,,,,,
976003,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,URANIA LUMBER COMPANY N SWD,144,02,APPROVAL TO CONSTRUCT INJECTION WELL,II,5,PRODUCED SALT WATER,17059881290000,01-APR-2025,30-JAN-2023,,30-JAN-2023,035,10N,01E,W,30,LASALLE,5,MONROE,89.2,31.8024824047952,-92.3371860427094,00,NO PRODUCT SPECIFIED,,132,AREA USDW PER SN 34862 PER SAMANTHAR,,(1) - ONSHORE,,,,,
976006,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,URANIA LUMBER COMPANY N SWD,143,02,APPROVAL TO CONSTRUCT INJECTION WELL,II,5,PRODUCED SALT WATER,17059881300000,01-APR-2025,14-FEB-2023,,14-FEB-2023,035,10N,01E,W,30,LASALLE,5,MONROE,83.9,31.8015195670941,-92.3388197577812,00,NO PRODUCT SPECIFIED,,135,AREA USDW PER SN 34470,,(1) - ONSHORE,,,,,
976007,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,TREMONT LUMBER COMPANY C SWD,433,02,APPROVAL TO CONSTRUCT INJECTION WELL,II,5,PRODUCED SALT WATER,17059881310000,01-APR-2025,16-FEB-2023,,16-FEB-2023,035,10N,01E,W,30,LASALLE,5,MONROE,91.4,31.8030138049499,-92.3315067124411,00,NO PRODUCT SPECIFIED,135,1105,AREA VALUE FROM E-LOG OF SN 194536 PER KAELYNT 1/5/2023,,(1) - ONSHORE,,,,,
255832,"DRAKE PETROLEUM, LLC",D1168,6076,LITTLE CREEK,HARTER-TENSAS-DELTA,046,01,PERMITTED,,,,17059269270000,27-AUG-2026,27-AUG-2026,,27-AUG-2026,014,09N,01E,W,30,LASALLE,5,MONROE,59,31.7655661612935,-92.337767254483,00,NO PRODUCT SPECIFIED,,0,,2400,(1) - ONSHORE,,WILCOX,2400,,22-FEB-2027
255833,"DRAKE PETROLEUM, LLC",D1168,6076,LITTLE CREEK,HARTER-TENSAS-DELTA,047,01,PERMITTED,,,,17059269280000,27-AUG-2026,27-AUG-2026,,27-AUG-2026,014,09N,01E,W,30,LASALLE,5,MONROE,49,31.7662186021608,-92.3363309782732,00,NO PRODUCT SPECIFIED,,0,,2400,(1) - ONSHORE,,WILCOX,2400,,22-FEB-2027
251008,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,TREMONT LUMBER COMPANY C,398,10,ACTIVE - PRODUCING,,,,17059266900000,01-APR-2025,14-MAY-2018,05-OCT-2018,12-APR-2019,035,10N,01E,W,30,LASALLE,5,MONROE,88,31.8044050927651,-92.3317005582818,10,OIL,,0,,1519,(1) - ONSHORE,,TOP OF WILCOX,1725,,13-MAY-2019
251009,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,TREMONT LUMBER COMPANY C,399,10,ACTIVE - PRODUCING,,,,17059266910000,01-APR-2025,14-MAY-2018,04-OCT-2018,15-APR-2019,035,10N,01E,W,30,LASALLE,5,MONROE,86.9,31.8037308015493,-92.3311223445623,10,OIL,,0,,1519,(1) - ONSHORE,,TOP OF WILCOX,1725,,13-MAY-2019
251010,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,TREMONT LUMBER COMPANY C,400,10,ACTIVE - PRODUCING,,,,17059266920000,01-APR-2025,14-MAY-2018,02-OCT-2018,17-APR-2019,035,10N,01E,W,30,LASALLE,5,MONROE,96.6,31.803828177442,-92.331994537584,10,OIL,,0,,1535,(1) - ONSHORE,,TOP OF WILCOX,1725,,13-MAY-2019
251011,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,TREMONT LUMBER COMPANY C,401,10,ACTIVE - PRODUCING,,,,17059266930000,01-APR-2025,14-MAY-2018,25-OCT-2018,19-APR-2019,035,10N,01E,W,30,LASALLE,5,MONROE,101.3,31.8044450358319,-92.3328014175381,10,OIL,,0,,1532,(1) - ONSHORE,,TOP OF WILCOX,1725,,13-MAY-2019
251012,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,TREMONT LUMBER COMPANY C,402,10,ACTIVE - PRODUCING,,,,17059266940000,01-APR-2025,14-MAY-2018,23-MAY-2018,19-JUL-2018,035,10N,01E,W,30,LASALLE,5,MONROE,116.8,31.8043449482238,-92.3340409486982,10,OIL,,0,,1686,(1) - ONSHORE,,TOP OF WILCOX,1725,,13-MAY-2019
251013,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,TREMONT LUMBER COMPANY C,403,10,ACTIVE - PRODUCING,,,,17059266950000,01-APR-2025,14-MAY-2018,24-MAY-2018,09-JUL-2018,035,10N,01E,W,30,LASALLE,5,MONROE,80.6,31.798560184104,-92.3356027699029,10,OIL,,0,,1520,(1) - ONSHORE,,TOP OF WILCOX,1725,,13-MAY-2019
251014,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,TREMONT LUMBER COMPANY C,404,10,ACTIVE - PRODUCING,,,,17059266960000,01-APR-2025,14-MAY-2018,19-OCT-2018,22-APR-2019,035,10N,01E,W,30,LASALLE,5,MONROE,77.2,31.7981898637368,-92.3362246678336,10,OIL,,0,TOL 240,1525,(1) - ONSHORE,,TOP OF WILCOX,1725,,13-MAY-2019
251015,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,TREMONT LUMBER COMPANY C,405,10,ACTIVE - PRODUCING,,,,17059266970000,01-APR-2025,14-MAY-2018,18-OCT-2018,24-APR-2019,035,10N,01E,W,30,LASALLE,5,MONROE,71.5,31.7980065514306,-92.3369041727294,10,OIL,,0,TOL 240,1520,(1) - ONSHORE,,TOP OF WILCOX,1725,,13-MAY-2019
251016,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,TREMONT LUMBER COMPANY C,406,10,ACTIVE - PRODUCING,,,,17059266980000,01-APR-2025,14-MAY-2018,30-MAY-2018,11-JUL-2018,035,10N,01E,W,30,LASALLE,5,MONROE,88.8,31.799751540282,-92.3385266770954,10,OIL,,0,,1520,(1) - ONSHORE,,TOP OF WILCOX,1725,,13-MAY-2019
251019,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,TREMONT LUMBER COMPANY C,409,10,ACTIVE - PRODUCING,,,,17059267010000,01-APR-2025,14-MAY-2018,12-OCT-2018,10-APR-2019,035,10N,01E,W,30,LASALLE,5,MONROE,0,31.7967271756708,-92.3403956251418,10,OIL,,0,,1506,(1) - ONSHORE,,TOP OF WILCOX,1725,,13-MAY-2019
251020,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,TREMONT LUMBER COMPANY C,410,10,ACTIVE - PRODUCING,,,,17059267020000,01-APR-2025,14-MAY-2018,29-OCT-2018,08-APR-2019,035,10N,01E,W,30,LASALLE,5,MONROE,65.2,31.7968162446505,-92.3412709947919,10,OIL,,0,,1495,(1) - ONSHORE,,TOP OF WILCOX,1725,,13-MAY-2019
251021,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,TREMONT LUMBER COMPANY C,411,10,ACTIVE - PRODUCING,,,,17059267030000,01-APR-2025,14-MAY-2018,02-JUN-2018,17-JUL-2018,002,09N,01E,W,30,LASALLE,5,MONROE,67.1,31.7953123600758,-92.3389785686944,10,OIL,,0,,1497,(1) - ONSHORE,,TOP OF WILCOX,1725,,13-MAY-2019
251022,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,TREMONT LUMBER COMPANY C,412,10,ACTIVE - PRODUCING,,,,17059267040000,01-APR-2025,14-MAY-2018,11-OCT-2018,04-JUN-2019,002,09N,01E,W,30,LASALLE,5,MONROE,66.1,31.7939191207533,-92.3394058510447,10,OIL,,0,,1665,(1) - ONSHORE,,TOP OF WILCOX,1725,,13-MAY-2019
251023,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,TREMONT LUMBER COMPANY C,413,10,ACTIVE - PRODUCING,,,,17059267050000,01-APR-2025,14-MAY-2018,09-OCT-2018,06-JUN-2019,002,09N,01E,W,30,LASALLE,5,MONROE,65.4,31.7942389115397,-92.3401166415033,10,OIL,,0,,1660,(1) - ONSHORE,,TOP OF WILCOX,1725,,13-MAY-2019
251024,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,TREMONT LUMBER COMPANY C,414,10,ACTIVE - PRODUCING,,,,17059267060000,01-APR-2025,14-MAY-2018,21-MAY-2018,27-JUN-2018,035,10N,01E,W,30,LASALLE,5,MONROE,100.6,31.8065377124916,-92.3312041682323,10,OIL,,0,,1524,(1) - ONSHORE,,TOP OF WILCOX,1725,,13-MAY-2019
251025,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,TREMONT LUMBER COMPANY C,415,10,ACTIVE - PRODUCING,,,,17059267070000,01-APR-2025,14-MAY-2018,23-OCT-2018,05-APR-2019,035,10N,01E,W,30,LASALLE,5,MONROE,95.8,31.8049250715152,-92.3320054337898,10,OIL,,0,,1524,(1) - ONSHORE,,TOP OF WILCOX,1725,,13-MAY-2019
251172,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,TENSAS DELTA QT,001,10,ACTIVE - PRODUCING,,,,17059264940000,01-APR-2025,20-JUL-2018,29-AUG-2018,06-JUN-2019,014,09N,01E,W,30,LASALLE,5,MONROE,59.3,31.7636948635661,-92.3453431086597,10,OIL,,0,NO E-LOG FOUND,2500,(1) - ONSHORE,,WILCOX,2500,,15-JAN-2019
251799,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,URANIA G,026,10,ACTIVE - PRODUCING,,,,17059260040000,01-APR-2025,24-JUN-2019,11-SEP-2019,16-OCT-2019,002,09N,01E,W,30,LASALLE,5,MONROE,55.3,31.7826094970459,-92.3461227192737,10,OIL,,0,,1495,(1) - ONSHORE,,TOP OF WX,1725,,22-JUN-2020
251800,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,URANIA G,079,10,ACTIVE - PRODUCING,,,,17059265020000,01-APR-2025,24-JUN-2019,09-SEP-2019,18-OCT-2019,002,09N,01E,W,30,LASALLE,5,MONROE,55.8,31.7832394171625,-92.3464370777491,10,OIL,,0,,1492,(1) - ONSHORE,,TOP OF WILCOX,1725,,22-JUN-2020
251801,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,URANIA G,080,10,ACTIVE - PRODUCING,,,,17059265030000,01-APR-2025,24-JUN-2019,05-SEP-2019,23-DEC-2019,002,09N,01E,W,30,LASALLE,5,MONROE,55.6,31.7849076363577,-92.3460481169393,10,OIL,,0,,1400,(1) - ONSHORE,,SPARTA,1725,,22-JUN-2020
251802,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,TREMONT LUMBER COMPANY C,310,10,ACTIVE - PRODUCING,,,,17059263460000,01-APR-2025,24-JUN-2019,13-SEP-2019,22-OCT-2019,002,09N,01E,W,30,LASALLE,5,MONROE,57.1,31.7924013932277,-92.343615282001,10,OIL,,0,,1501,(1) - ONSHORE,,TOP OF WILCOX,1725,,22-JUN-2020
251803,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,TREMONT LUMBER COMPANY C,362,10,ACTIVE - PRODUCING,,,,17059264660000,01-APR-2025,24-JUN-2019,16-SEP-2019,13-NOV-2019,002,09N,01E,W,30,LASALLE,5,MONROE,57.6,31.7926720850945,-92.3424303502175,10,OIL,,0,TOL 235,1490,(1) - ONSHORE,,TOP OF WILCOX,1725,,22-JUN-2020
251804,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,TREMONT LUMBER COMPANY C,367,10,ACTIVE - PRODUCING,,,,17059265080000,01-APR-2025,24-JUN-2019,18-SEP-2019,15-NOV-2019,002,09N,01E,W,30,LASALLE,5,MONROE,58.7,31.7914187520737,-92.3382578893748,10,OIL,,0,,1504,(1) - ONSHORE,,TOP OF WILCOX,1725,,22-JUN-2020
253605,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,TREMONT LUMBER COMPANY C,416,10,ACTIVE - PRODUCING,,,,17059267710000,01-APR-2025,13-JUL-2022,07-SEP-2022,26-OCT-2022,035,10N,01E,W,30,LASALLE,5,MONROE,93.65,31.800109181154,-92.3387320693135,10,OIL,,0,,1522,(1) - ONSHORE,,UPPER WILCOX,1750,,12-JUL-2023
253606,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,TREMONT LUMBER COMPANY C,417,10,ACTIVE - PRODUCING,,,,17059267720000,01-APR-2025,13-JUL-2022,02-SEP-2022,26-OCT-2022,035,10N,01E,W,30,LASALLE,5,MONROE,80.81,31.7990936424987,-92.3378454090596,10,OIL,,0,,1518,(1) - ONSHORE,,UPPER WILCOX,1750,,12-JUL-2023
253607,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,TREMONT LUMBER COMPANY C,418,10,ACTIVE - PRODUCING,,,,17059267730000,01-APR-2025,13-JUL-2022,31-AUG-2022,26-OCT-2022,035,10N,01E,W,30,LASALLE,5,MONROE,80.26,31.7987302752548,-92.337462993069,10,OIL,,0,,1520,(1) - ONSHORE,,UPPER WILCOX,1750,,12-JUL-2023
253609,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,TREMONT LUMBER COMPANY C,422,10,ACTIVE - PRODUCING,,,,17059267770000,01-APR-2025,13-JUL-2022,29-AUG-2022,18-OCT-2022,035,10N,01E,W,30,LASALLE,5,MONROE,93.69,31.7998597085637,-92.3414621609809,10,OIL,,0,,1524,(1) - ONSHORE,,UPPER WILCOX,1750,,12-JUL-2023
253610,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,TREMONT LUMBER COMPANY C,424,10,ACTIVE - PRODUCING,,,,17059267790000,01-APR-2025,13-JUL-2022,22-AUG-2022,18-OCT-2022,002,09N,01E,W,30,LASALLE,5,MONROE,59.56,31.7960258178176,-92.3423184538964,10,OIL,,0,,1494,(1) - ONSHORE,,UPPER WILCOX,1750,,12-JUL-2023
253611,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,TREMONT LUMBER COMPANY C,425,10,ACTIVE - PRODUCING,,,,17059267800000,01-APR-2025,13-JUL-2022,16-AUG-2022,18-OCT-2022,002,09N,01E,W,30,LASALLE,5,MONROE,56.22,31.7954042839575,-92.3421231607467,10,OIL,,0,,1498,(1) - ONSHORE,,UPPER WILCOX,1750,,12-JUL-2023
251017,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,TREMONT LUMBER COMPANY C,407,33,SHUT-IN PRODUCTIVE -FUTURE UTILITY,,,,17059266990000,01-APR-2025,14-MAY-2018,16-OCT-2018,27-NOV-2023,035,10N,01E,W,30,LASALLE,5,MONROE,79.2,31.7979785236256,-92.3408087143969,10,OIL,,0,,1502,(1) - ONSHORE,,TOP OF WILCOX,1725,,13-MAY-2019
251018,"DRAKE PETROLEUM, LLC",D1168,9031,TULLOS URANIA,TREMONT LUMBER COMPANY C,408,33,SHUT-IN PRODUCTIVE -FUTURE UTILITY,,,,17059267000000,01-APR-2025,14-MAY-2018,31-MAY-2018,22-MAR-2023,035,10N,01E,W,30,LASALLE,5,MONROE,65,31.7971208830026,-92.3408649012205,10,OIL,,0,,1489,(1) - ONSHORE,,TOP OF WILCOX,1725,,13-MAY-2019
975375,"DRESSER, LLC",D5583,9709,WILDCAT-NO LA MONROE DIST,IW-01,001,09,ACTIVE- INJECTION,V,17,AQUIFER REMEDIATION,17079880690000,23-MAY-2018,14-MAY-2018,,23-MAY-2018,016,05N,01W,W,40,RAPIDES,5,MONROE,0,31.4155056879065,-92.4759362897412,00,NO PRODUCT SPECIFIED,,1384,AREA USDW VALUE FROM ELOG SN 104165 PER AB 9/12/18,,(1) - ONSHORE,,,,,
975376,"DRESSER, LLC",D5583,9709,WILDCAT-NO LA MONROE DIST,IW-02,002,09,ACTIVE- INJECTION,V,17,AQUIFER REMEDIATION,0,23-MAY-2018,14-MAY-2018,,23-MAY-2018,016,05N,01W,W,40,RAPIDES,5,MONROE,0,31.4151842072462,-92.476837149547,00,NO PRODUCT SPECIFIED,,1384,AREA USDW VALUE FROM ELOG SN 104165 PER AB 9/12/18,36,(1) - ONSHORE,,,,,
975377,"DRESSER, LLC",D5583,9709,WILDCAT-NO LA MONROE DIST,IW-03,003,09,ACTIVE- INJECTION,V,17,AQUIFER REMEDIATION,0,23-MAY-2018,14-MAY-2018,,23-MAY-2018,016,05N,01W,W,40,RAPIDES,5,MONROE,0,31.4151429701953,-92.4768371598251,00,NO PRODUCT SPECIFIED,,1384,AREA USDW VALUE FROM ELOG SN 104165 PER AB 9/2/18,36,(1) - ONSHORE,,,,,
975378,"DRESSER, LLC",D5583,9709,WILDCAT-NO LA MONROE DIST,IW-04,004,09,ACTIVE- INJECTION,V,17,AQUIFER REMEDIATION,0,23-MAY-2018,14-MAY-2018,,23-MAY-2018,016,05N,01W,W,40,RAPIDES,5,MONROE,0,31.4151017331444,-92.4768371701032,00,NO PRODUCT SPECIFIED,,1384,AREA USDW VALUE FROM ELOG SN 104165 PER AB 9/12/18,36,(1) - ONSHORE,,,,,
975379,"DRESSER, LLC",D5583,9709,WILDCAT-NO LA MONROE DIST,IW-05,05,09,ACTIVE- INJECTION,V,17,AQUIFER REMEDIATION,0,23-MAY-2018,14-MAY-2018,,23-MAY-2018,016,05N,01W,W,40,RAPIDES,5,MONROE,0,31.4147416067969,-92.4768949605772,00,NO PRODUCT SPECIFIED,,1384,AREA USDW VALUE FROM ELOG SN 104165 PER AB 9/12/18,36,(1) - ONSHORE,,,,,
975380,"DRESSER, LLC",D5583,9709,WILDCAT-NO LA MONROE DIST,IW-06,006,09,ACTIVE- INJECTION,V,17,AQUIFER REMEDIATION,0,23-MAY-2018,14-MAY-2018,,23-MAY-2018,016,05N,01W,W,40,RAPIDES,5,MONROE,0,31.4147141160157,-92.4768981730063,00,NO PRODUCT SPECIFIED,,1384,AREA USDW VALUE FROM ELOG SN 104165 PER AB 9/12/18,36,(1) - ONSHORE,,,,,
975602,"DRESSER, LLC",D5583,9709,WILDCAT-NO LA MONROE DIST,IW-07,007,09,ACTIVE- INJECTION,V,17,AQUIFER REMEDIATION,0,11-FEB-2019,14-MAY-2018,,11-FEB-2019,016,05N,01W,W,40,RAPIDES,5,MONROE,0,31.4150769679343,-92.476712157609,00,NO PRODUCT SPECIFIED,,1384,AREA USDW VALUE FROM ELOG SN 104165 PER AB,37,(1) - ONSHORE,,,,,
975603,"DRESSER, LLC",D5583,9709,WILDCAT-NO LA MONROE DIST,IW-08,008,09,ACTIVE- INJECTION,V,17,AQUIFER REMEDIATION,0,11-FEB-2019,14-MAY-2018,,11-FEB-2019,016,05N,01W,W,40,RAPIDES,5,MONROE,0,31.415076959063,-92.4766640735086,00,NO PRODUCT SPECIFIED,,1384,AREA USDW VALUE FROM ELOG SN 104165 PER AB,37,(1) - ONSHORE,,,,,
